snapshot_date,currency,is_trading_day,opening_position_usd,net_buys_usd,net_sells_usd,closing_position_usd,confirmed_trade_count
2023-09-07,ZAR,True,657370.83,133999.75,570502.3,220868.28,3
2023-09-07,ZMW,True,8079338.79,0.0,762496.91,7316841.88,3
2023-09-08,GHS,True,4882841.85,438497.78,759000.01,4562339.62,4
2023-09-08,KES,True,823758.56,133499.9,0.0,957258.46,1
2023-09-08,NGN,True,10308000.09,377999.98,570000.03,10116000.04,2
2023-09-08,TZS,True,-7317199.79,156500.01,239000.01,-7399699.79,3
2023-09-08,UGX,True,-16896100.18,2086999.98,208500.0,-15017600.2,3
2023-09-08,XAF,True,10123599.59,0.0,300500.01,9823099.58,2
2023-09-08,ZAR,True,220868.28,0.0,857998.61,-637130.33,2
2023-09-08,ZMW,True,7316841.88,191500.47,0.0,7508342.35,1
2023-09-09,GHS,False,4562339.62,0.0,0.0,4562339.62,0
2023-09-09,KES,False,957258.46,0.0,0.0,957258.46,0
2023-09-09,NGN,False,10116000.04,0.0,0.0,10116000.04,0
2023-09-09,TZS,False,-7399699.79,0.0,0.0,-7399699.79,0
2023-09-09,UGX,False,-15017600.2,0.0,0.0,-15017600.2,0
2023-09-09,XAF,False,9823099.58,0.0,0.0,9823099.58,0
2023-09-09,ZAR,False,-637130.33,0.0,0.0,-637130.33,0
2023-09-09,ZMW,False,7508342.35,0.0,0.0,7508342.35,0
2023-09-10,GHS,False,4562339.62,0.0,0.0,4562339.62,0
2023-09-10,KES,False,957258.46,0.0,0.0,957258.46,0
2023-09-10,NGN,False,10116000.04,0.0,0.0,10116000.04,0
2023-09-10,TZS,False,-7399699.79,0.0,0.0,-7399699.79,0
2023-09-10,UGX,False,-15017600.2,0.0,0.0,-15017600.2,0
2023-09-10,XAF,False,9823099.58,0.0,0.0,9823099.58,0
2023-09-10,ZAR,False,-637130.33,0.0,0.0,-637130.33,0
2023-09-10,ZMW,False,7508342.35,0.0,0.0,7508342.35,0
2023-09-11,GHS,True,4562339.62,780497.97,0.0,5342837.59,4
2023-09-11,KES,True,957258.46,240500.37,0.0,1197758.83,2
2023-09-11,NGN,True,10116000.04,0.0,555999.97,9560000.07,1
2023-09-11,TZS,True,-7399699.79,164500.0,0.0,-7235199.79,2
2023-09-11,UGX,True,-15017600.2,278500.01,251499.99,-14990600.18,2
2023-09-11,XAF,True,9823099.58,404500.01,0.0,10227599.59,3
2023-09-11,ZAR,True,-637130.33,626997.2,339998.19,-350131.32,5
2023-09-11,ZMW,True,7508342.35,986499.51,205497.45,8289344.41,4
2023-09-12,GHS,True,5342837.59,537497.85,737503.83,5142831.61,4
2023-09-12,KES,True,1197758.83,118000.24,89999.81,1225759.26,2
2023-09-12,NGN,True,9560000.07,259500.0,70499.98,9749000.09,3
2023-09-12,TZS,True,-7235199.79,23499.98,56500.0,-7268199.81,2
2023-09-12,UGX,True,-14990600.18,1933499.98,971000.01,-14028100.21,8
2023-09-12,XAF,True,10227599.59,1642499.99,0.0,11870099.58,3
2023-09-12,ZAR,True,-350131.32,1297004.55,29498.55,917374.68,4
2023-09-12,ZMW,True,8289344.41,188501.31,463500.88,8014344.84,2
2023-09-13,GHS,True,5142831.61,697993.53,845497.21,4995327.93,7
2023-09-13,KES,True,1225759.26,235499.78,80499.88,1380759.16,3
2023-09-13,NGN,True,9749000.09,172500.01,70000.01,9851500.09,2
2023-09-13,TZS,True,-7268199.81,671999.99,284500.01,-6880699.83,5
2023-09-13,UGX,True,-14028100.21,756000.0,1401999.98,-14674100.19,5
2023-09-13,XAF,True,11870099.58,0.0,0.0,11870099.58,0
2023-09-13,ZAR,True,917374.68,91498.11,1197497.34,-188624.55,3
2023-09-13,ZMW,True,8014344.84,205500.4,220503.82,7999341.42,4
2023-09-14,GHS,True,4995327.93,491499.23,172498.91,5314328.25,4
2023-09-14,KES,True,1380759.16,195000.2,0.0,1575759.36,1
2023-09-14,NGN,True,9851500.09,173499.99,76000.01,9949000.07,2
2023-09-14,TZS,True,-6880699.83,74499.99,0.0,-6806199.84,1
2023-09-14,UGX,True,-14674100.19,270499.99,103500.0,-14507100.2,2
2023-09-14,XAF,True,11870099.58,0.0,999000.02,10871099.56,1
2023-09-14,ZAR,True,-188624.55,121001.42,0.0,-67623.13,1
2023-09-14,ZMW,True,7999341.42,256000.49,0.0,8255341.91,2
2023-09-15,GHS,True,5314328.25,0.0,0.0,5314328.25,0
2023-09-15,KES,True,1575759.36,0.0,0.0,1575759.36,0
2023-09-15,NGN,True,9949000.07,522499.95,316499.97,10155000.05,3
2023-09-15,TZS,True,-6806199.84,689499.98,0.0,-6116699.86,2
2023-09-15,UGX,True,-14507100.2,1739000.01,2332500.01,-15100600.2,3
2023-09-15,XAF,True,10871099.56,1490999.95,0.0,12362099.51,5
2023-09-15,ZAR,True,-67623.13,361498.9,265501.27,28374.5,3
2023-09-15,ZMW,True,8255341.91,90998.6,274999.36,8071341.15,2
2023-09-16,GHS,False,5314328.25,0.0,0.0,5314328.25,0
2023-09-16,KES,False,1575759.36,0.0,0.0,1575759.36,0
2023-09-16,NGN,False,10155000.05,0.0,0.0,10155000.05,0
2023-09-16,TZS,False,-6116699.86,0.0,0.0,-6116699.86,0
2023-09-16,UGX,False,-15100600.2,0.0,0.0,-15100600.2,0
2023-09-16,XAF,False,12362099.51,0.0,0.0,12362099.51,0
2023-09-16,ZAR,False,28374.5,0.0,0.0,28374.5,0
2023-09-16,ZMW,False,8071341.15,0.0,0.0,8071341.15,0
2023-09-17,GHS,False,5314328.25,0.0,0.0,5314328.25,0
2023-09-17,KES,False,1575759.36,0.0,0.0,1575759.36,0
2023-09-17,NGN,False,10155000.05,0.0,0.0,10155000.05,0
2023-09-17,TZS,False,-6116699.86,0.0,0.0,-6116699.86,0
2023-09-17,UGX,False,-15100600.2,0.0,0.0,-15100600.2,0
2023-09-17,XAF,False,12362099.51,0.0,0.0,12362099.51,0
2023-09-17,ZAR,False,28374.5,0.0,0.0,28374.5,0
2023-09-17,ZMW,False,8071341.15,0.0,0.0,8071341.15,0
2023-09-18,GHS,True,5314328.25,1461994.29,61499.0,6714823.54,3
2023-09-18,KES,True,1575759.36,544000.15,444500.13,1675259.38,3
2023-09-18,NGN,True,10155000.05,0.0,112500.01,10042500.04,1
2023-09-18,TZS,True,-6116699.86,372000.01,540999.99,-6285699.84,4
2023-09-18,UGX,True,-15100600.2,263500.01,588500.01,-15425600.2,3
2023-09-18,XAF,True,12362099.51,616500.02,0.0,12978599.53,2
2023-09-18,ZAR,True,28374.5,210499.88,527003.17,-288128.79,3
2023-09-18,ZMW,True,8071341.15,0.0,129498.07,7941843.08,1
2023-09-19,GHS,True,6714823.54,308002.0,0.0,7022825.54,2
2023-09-19,KES,True,1652759.38,0.0,969500.57,683258.81,3
2023-09-19,NGN,True,10042500.04,295500.0,288499.99,10049500.05,2
2023-09-19,TZS,True,-6285699.84,44499.99,486500.01,-6727699.86,2
2023-09-19,UGX,True,-15425600.2,0.0,172000.0,-15597600.2,1
2023-09-19,XAF,True,12978599.53,140500.06,0.0,13119099.59,1
2023-09-19,ZAR,True,-288128.79,190498.71,427000.46,-524630.54,3
2023-09-19,ZMW,True,7941843.08,271502.23,131498.09,8081847.22,3
2023-09-20,GHS,True,7022825.54,0.0,0.0,7022825.54,0
2023-09-20,KES,True,683258.81,179999.93,355999.99,507258.75,2
2023-09-20,NGN,True,10049500.05,0.0,348500.02,9701000.03,1
2023-09-20,TZS,True,-6727699.86,63500.0,236000.0,-6900199.86,2
2023-09-20,UGX,True,-15597600.2,0.0,78000.01,-15675600.21,1
2023-09-20,XAF,True,13119099.59,53500.01,101500.0,13071099.6,2
2023-09-20,ZAR,True,-524630.54,1035501.88,392000.15,118871.19,5
2023-09-20,ZMW,True,8081847.22,62000.48,0.0,8143847.7,1
2023-09-21,GHS,True,7022825.54,0.0,537002.32,6485823.22,1
2023-09-21,KES,True,529758.75,1543999.67,271500.1,1802258.32,7
2023-09-21,NGN,True,9701000.03,59000.01,135000.03,9625000.01,2
2023-09-21,TZS,True,-6900199.86,86500.01,0.0,-6813699.85,1
2023-09-21,UGX,True,-15675600.21,126000.0,17999.99,-15567600.2,2
2023-09-21,XAF,True,13071099.6,149499.95,530500.03,12690099.52,3
2023-09-21,ZAR,True,118871.19,257999.49,202003.07,174867.61,4
2023-09-21,ZMW,True,8143847.7,45499.42,350001.23,7839345.89,2
2023-09-22,GHS,True,6485823.22,440496.17,0.0,6926319.39,2
2023-09-22,KES,True,1802258.32,200500.16,0.0,2002758.48,1
2023-09-22,NGN,True,9625000.01,184500.01,840499.99,8969000.03,2
2023-09-22,TZS,True,-6813699.85,0.0,955499.98,-7769199.83,1
2023-09-22,UGX,True,-15567600.2,0.0,418000.0,-15985600.2,3
2023-09-22,XAF,True,12690099.52,68000.01,170000.04,12588099.49,2
2023-09-22,ZAR,True,174867.61,428001.7,122501.94,480367.37,2
2023-09-22,ZMW,True,7839345.89,668002.6,595001.01,7912347.48,3
2023-09-23,GHS,False,6926319.39,0.0,0.0,6926319.39,0
2023-09-23,KES,False,2002758.48,0.0,0.0,2002758.48,0
2023-09-23,NGN,False,8969000.03,0.0,0.0,8969000.03,0
2023-09-23,TZS,False,-7769199.83,0.0,0.0,-7769199.83,0
2023-09-23,UGX,False,-15985600.2,0.0,0.0,-15985600.2,0
2023-09-23,XAF,False,12588099.49,0.0,0.0,12588099.49,0
2023-09-23,ZAR,False,480367.37,0.0,0.0,480367.37,0
2023-09-23,ZMW,False,7912347.48,0.0,0.0,7912347.48,0
2023-09-24,GHS,False,6926319.39,0.0,0.0,6926319.39,0
2023-09-24,KES,False,2002758.48,0.0,0.0,2002758.48,0
2023-09-24,NGN,False,8969000.03,0.0,0.0,8969000.03,0
2023-09-24,TZS,False,-7769199.83,0.0,0.0,-7769199.83,0
2023-09-24,UGX,False,-15985600.2,0.0,0.0,-15985600.2,0
2023-09-24,XAF,False,12588099.49,0.0,0.0,12588099.49,0
2023-09-24,ZAR,False,480367.37,0.0,0.0,480367.37,0
2023-09-24,ZMW,False,7912347.48,0.0,0.0,7912347.48,0
2023-09-25,GHS,True,6926319.39,1118997.88,0.0,8045317.27,2
2023-09-25,KES,True,2002758.48,45500.02,419000.16,1629258.34,2
2023-09-25,NGN,True,8969000.03,0.0,419000.02,8550000.01,2
2023-09-25,TZS,True,-7769199.83,0.0,190499.99,-7959699.82,2
2023-09-25,UGX,True,-15985600.2,0.0,79500.0,-16065100.2,1
2023-09-25,XAF,True,12588099.49,103000.0,183000.01,12508099.48,3
2023-09-25,ZAR,True,480367.37,157499.55,0.0,637866.92,2
2023-09-25,ZMW,True,7912347.48,91499.12,637998.51,7365848.09,2
2023-09-26,GHS,True,8045317.27,314996.72,382999.34,7977314.65,2
2023-09-26,KES,True,1629258.34,691999.83,0.0,2321258.17,2
2023-09-26,NGN,True,8550000.01,498500.04,167000.02,8881500.03,2
2023-09-26,TZS,True,-7959699.82,131999.99,167500.0,-7995199.83,2
2023-09-26,UGX,True,-16065100.2,96500.0,194500.0,-16163100.2,3
2023-09-26,XAF,True,12508099.48,0.0,58499.99,12449599.49,1
2023-09-26,ZAR,True,637866.92,353002.27,0.0,990869.19,2
2023-09-26,ZMW,True,7365848.09,125999.42,407001.59,7084845.92,2
2023-09-27,GHS,True,7977314.65,361999.4,461497.08,7877816.97,3
2023-09-27,KES,True,2321258.17,0.0,402000.47,1919257.7,2
2023-09-27,NGN,True,8881500.03,274000.11,86500.03,9069000.11,4
2023-09-27,TZS,True,-7995199.83,169000.01,359500.03,-8185699.85,4
2023-09-27,UGX,True,-16163100.2,401999.99,0.0,-15761100.21,1
2023-09-27,XAF,True,12449599.49,107500.03,80999.99,12476099.53,2
2023-09-27,ZAR,True,990869.19,654003.41,217999.52,1426873.08,4
2023-09-27,ZMW,True,7084845.92,45998.88,1248006.14,5882838.66,5
2023-09-28,GHS,True,7877816.97,81000.43,94498.07,7864319.33,2
2023-09-28,KES,True,1919257.7,0.0,919499.61,999758.09,3
2023-09-28,NGN,True,9069000.11,424500.0,0.0,9493500.11,2
2023-09-28,TZS,True,-8185699.85,0.0,0.0,-8185699.85,0
2023-09-28,UGX,True,-15761100.21,0.0,681500.01,-16442600.22,2
2023-09-28,XAF,True,12476099.53,433999.94,50500.0,12859599.47,2
2023-09-28,ZAR,True,1426873.08,281997.92,0.0,1708871.0,1
2023-09-28,ZMW,True,5882838.66,0.0,0.0,5882838.66,0
2023-09-29,GHS,True,7864319.33,0.0,288500.88,7575818.45,2
2023-09-29,KES,True,999758.09,864000.05,721499.78,1142258.36,5
2023-09-29,NGN,True,9493500.11,246000.08,430500.0,9309000.19,4
2023-09-29,TZS,True,-8185699.85,610000.0,1485999.99,-9061699.84,6
2023-09-29,UGX,True,-16442600.22,47500.0,258500.01,-16653600.23,3
2023-09-29,XAF,True,12859599.47,0.0,0.0,12859599.47,0
2023-09-29,ZAR,True,1708871.0,1365000.0,0.0,3073871.0,4
2023-09-29,ZMW,True,5882838.66,38001.53,191500.15,5729340.04,2
2023-09-30,GHS,False,7575818.45,0.0,0.0,7575818.45,0
2023-09-30,KES,False,1142258.36,0.0,0.0,1142258.36,0
2023-09-30,NGN,False,9309000.19,0.0,0.0,9309000.19,0
2023-09-30,TZS,False,-9061699.84,0.0,0.0,-9061699.84,0
2023-09-30,UGX,False,-16653600.23,0.0,0.0,-16653600.23,0
2023-09-30,XAF,False,12859599.47,0.0,0.0,12859599.47,0
2023-09-30,ZAR,False,3073871.0,0.0,0.0,3073871.0,0
2023-09-30,ZMW,False,5729340.04,0.0,0.0,5729340.04,0
2023-10-01,GHS,False,7575818.45,0.0,0.0,7575818.45,0
2023-10-01,KES,False,1142258.36,0.0,0.0,1142258.36,0
2023-10-01,NGN,False,9309000.19,0.0,0.0,9309000.19,0
2023-10-01,TZS,False,-9061699.84,0.0,0.0,-9061699.84,0
2023-10-01,UGX,False,-16653600.23,0.0,0.0,-16653600.23,0
2023-10-01,XAF,False,12859599.47,0.0,0.0,12859599.47,0
2023-10-01,ZAR,False,3073871.0,0.0,0.0,3073871.0,0
2023-10-01,ZMW,False,5729340.04,0.0,0.0,5729340.04,0
2023-10-02,GHS,True,7575818.45,525995.14,1075003.2,7026810.39,5
2023-10-02,KES,True,1142258.36,725500.11,226999.74,1640758.73,5
2023-10-02,NGN,True,9309000.19,434500.06,0.0,9743500.25,2
2023-10-02,TZS,True,-9061699.84,38499.98,131999.99,-9155199.85,2
2023-10-02,UGX,True,-16653600.23,0.0,699499.98,-17353100.21,3
2023-10-02,XAF,True,12859599.47,32500.01,0.0,12892099.48,1
2023-10-02,ZAR,True,3073871.0,1105002.58,0.0,4178873.58,3
2023-10-02,ZMW,True,5729340.04,0.0,374499.94,5354840.1,2
2023-10-03,GHS,True,7026810.39,218001.3,562000.27,6682811.42,4
2023-10-03,KES,True,1640758.73,296499.92,272499.94,1664758.71,2
2023-10-03,NGN,True,9743500.25,347000.04,0.0,10090500.29,2
2023-10-03,TZS,True,-9155199.85,0.0,163500.0,-9318699.85,1
2023-10-03,UGX,True,-17353100.21,517000.0,0.0,-16836100.21,3
2023-10-03,XAF,True,12892099.48,509500.04,0.0,13401599.52,3
2023-10-03,ZAR,True,4178873.58,0.0,561000.62,3617872.96,2
2023-10-03,ZMW,True,5354840.1,325001.96,0.0,5679842.06,1
2023-10-04,GHS,True,6682811.42,1337498.3,466996.71,7553313.01,3
2023-10-04,KES,True,1664758.71,1118000.57,212499.59,2570259.69,4
2023-10-04,NGN,True,10090500.29,0.0,0.0,10090500.29,0
2023-10-04,TZS,True,-9318699.85,104999.98,327499.99,-9541199.86,3
2023-10-04,UGX,True,-16836100.21,17999.99,0.0,-16818100.22,1
2023-10-04,XAF,True,13401599.52,188499.94,282500.0,13307599.46,3
2023-10-04,ZAR,True,3617872.96,82500.78,206002.91,3494370.83,3
2023-10-04,ZMW,True,5679842.06,2178001.78,1604000.03,6253843.81,3
2023-10-05,GHS,True,7553313.01,54997.11,141998.84,7466311.28,2
2023-10-05,KES,True,2570259.69,761499.59,0.0,3331759.28,4
2023-10-05,NGN,True,10090500.29,0.0,0.0,10090500.29,0
2023-10-05,TZS,True,-9541199.86,234000.02,459999.97,-9767199.81,5
2023-10-05,UGX,True,-16818100.22,0.0,715999.99,-17534100.21,2
2023-10-05,XAF,True,13307599.46,72499.99,0.0,13380099.45,1
2023-10-05,ZAR,True,3494370.83,146000.16,0.0,3640370.99,1
2023-10-05,ZMW,True,6253843.81,431000.99,527999.03,6156845.77,3
2023-10-06,GHS,True,7466311.28,655999.08,770501.32,7351809.04,6
2023-10-06,KES,True,3331759.28,0.0,149999.75,3181759.53,1
2023-10-06,NGN,True,10090500.29,343999.98,0.0,10434500.27,1
2023-10-06,TZS,True,-9767199.81,0.0,0.0,-9767199.81,0
2023-10-06,UGX,True,-17534100.21,0.0,0.0,-17534100.21,0
2023-10-06,XAF,True,13380099.45,0.0,638999.99,12741099.46,2
2023-10-06,ZAR,True,3640370.99,578999.32,938494.86,3280875.45,4
2023-10-06,ZMW,True,6156845.77,1629003.02,881998.28,6903850.51,6
2023-10-07,GHS,False,7351809.04,0.0,0.0,7351809.04,0
2023-10-07,KES,False,3181759.53,0.0,0.0,3181759.53,0
2023-10-07,NGN,False,10434500.27,0.0,0.0,10434500.27,0
2023-10-07,TZS,False,-9767199.81,0.0,0.0,-9767199.81,0
2023-10-07,UGX,False,-17534100.21,0.0,0.0,-17534100.21,0
2023-10-07,XAF,False,12741099.46,0.0,0.0,12741099.46,0
2023-10-07,ZAR,False,3280875.45,0.0,0.0,3280875.45,0
2023-10-07,ZMW,False,6903850.51,0.0,0.0,6903850.51,0
2023-10-08,GHS,False,7351809.04,0.0,0.0,7351809.04,0
2023-10-08,KES,False,3181759.53,0.0,0.0,3181759.53,0
2023-10-08,NGN,False,10434500.27,0.0,0.0,10434500.27,0
2023-10-08,TZS,False,-9767199.81,0.0,0.0,-9767199.81,0
2023-10-08,UGX,False,-17534100.21,0.0,0.0,-17534100.21,0
2023-10-08,XAF,False,12741099.46,0.0,0.0,12741099.46,0
2023-10-08,ZAR,False,3280875.45,0.0,0.0,3280875.45,0
2023-10-08,ZMW,False,6903850.51,0.0,0.0,6903850.51,0
2023-10-09,GHS,True,7351809.04,737501.16,307495.38,7781814.82,4
2023-10-09,KES,True,3181759.53,0.0,71999.95,3109759.58,1
2023-10-09,NGN,True,10434500.27,656999.95,1170000.02,9921500.2,4
2023-10-09,TZS,True,-9767199.81,0.0,965999.98,-10733199.79,3
2023-10-09,UGX,True,-17534100.21,0.0,215999.99,-17750100.2,1
2023-10-09,XAF,True,12741099.46,83500.01,0.0,12824599.47,1
2023-10-09,ZAR,True,3280875.45,1086496.26,0.0,4367371.71,2
2023-10-09,ZMW,True,6903850.51,0.0,0.0,6903850.51,0
2023-10-10,GHS,True,7781814.82,0.0,0.0,7781814.82,0
2023-10-10,KES,True,3109759.58,1221999.45,845500.4,3486258.63,4
2023-10-10,NGN,True,9921500.2,776499.95,749500.02,9948500.13,4
2023-10-10,TZS,True,-10733199.79,54999.99,1804499.98,-12482699.78,4
2023-10-10,UGX,True,-17750100.2,21500.0,260500.02,-17989100.22,4
2023-10-10,XAF,True,12824599.47,76000.07,229999.93,12670599.61,3
2023-10-10,ZAR,True,4367371.71,0.0,482501.0,3884870.71,2
2023-10-10,ZMW,True,6903850.51,0.0,121501.26,6782349.25,1
2023-10-11,GHS,True,7781814.82,0.0,0.0,7781814.82,0
2023-10-11,KES,True,3486258.63,525499.92,305000.24,3706758.31,5
2023-10-11,NGN,True,9948500.13,221499.99,0.0,10170000.12,2
2023-10-11,TZS,True,-12482699.78,1256000.0,0.0,-11226699.78,2
2023-10-11,UGX,True,-17989100.22,101000.0,0.0,-17888100.22,1
2023-10-11,XAF,True,12670599.61,374499.99,482999.98,12562099.62,3
2023-10-11,ZAR,True,3884870.71,300497.82,0.0,4185368.53,1
2023-10-11,ZMW,True,6782349.25,0.0,1023503.06,5758846.19,2
2023-10-12,GHS,True,7781814.82,595995.41,324997.51,8052812.72,5
2023-10-12,KES,True,3706758.31,0.0,466500.09,3240258.22,2
2023-10-12,NGN,True,10170000.12,276499.94,0.0,10446500.06,2
2023-10-12,TZS,True,-11226699.78,169000.02,359499.99,-11417199.75,2
2023-10-12,UGX,True,-17888100.22,1226500.01,0.0,-16661600.21,3
2023-10-12,XAF,True,12562099.62,0.0,202500.02,12359599.6,1
2023-10-12,ZAR,True,4185368.53,0.0,0.0,4185368.53,0
2023-10-12,ZMW,True,5758846.19,26001.22,78499.5,5706347.91,2
2023-10-13,GHS,True,8052812.72,152002.55,0.0,8204815.27,1
2023-10-13,KES,True,3240258.22,0.0,477500.28,2762757.94,1
2023-10-13,NGN,True,10446500.06,117500.03,57500.01,10506500.08,3
2023-10-13,TZS,True,-11417199.75,246500.01,91500.02,-11262199.76,2
2023-10-13,UGX,True,-16661600.21,224000.0,219500.01,-16657100.22,2
2023-10-13,XAF,True,12359599.6,877999.96,214499.98,13023099.58,2
2023-10-13,ZAR,True,4185368.53,61998.83,614498.91,3632868.45,4
2023-10-13,ZMW,True,5706347.91,53499.89,100498.32,5659349.48,2
2023-10-14,GHS,False,8204815.27,0.0,0.0,8204815.27,0
2023-10-14,KES,False,2762757.94,0.0,0.0,2762757.94,0
2023-10-14,NGN,False,10506500.08,0.0,0.0,10506500.08,0
2023-10-14,TZS,False,-11262199.76,0.0,0.0,-11262199.76,0
2023-10-14,UGX,False,-16657100.22,0.0,0.0,-16657100.22,0
2023-10-14,XAF,False,13023099.58,0.0,0.0,13023099.58,0
2023-10-14,ZAR,False,3632868.45,0.0,0.0,3632868.45,0
2023-10-14,ZMW,False,5659349.48,0.0,0.0,5659349.48,0
2023-10-15,GHS,False,8204815.27,0.0,0.0,8204815.27,0
2023-10-15,KES,False,2762757.94,0.0,0.0,2762757.94,0
2023-10-15,NGN,False,10506500.08,0.0,0.0,10506500.08,0
2023-10-15,TZS,False,-11262199.76,0.0,0.0,-11262199.76,0
2023-10-15,UGX,False,-16657100.22,0.0,0.0,-16657100.22,0
2023-10-15,XAF,False,13023099.58,0.0,0.0,13023099.58,0
2023-10-15,ZAR,False,3632868.45,0.0,0.0,3632868.45,0
2023-10-15,ZMW,False,5659349.48,0.0,0.0,5659349.48,0
2023-10-16,GHS,True,8204815.27,35501.04,138493.53,8101822.78,3
2023-10-16,KES,True,2762757.94,120499.94,2390500.08,492757.8,5
2023-10-16,NGN,True,10506500.08,319000.04,0.0,10825500.12,1
2023-10-16,TZS,True,-11262199.76,0.0,180500.01,-11442699.77,1
2023-10-16,UGX,True,-16657100.22,0.0,115500.0,-16772600.22,1
2023-10-16,XAF,True,13023099.58,245499.92,643499.99,12625099.51,4
2023-10-16,ZAR,True,3632868.45,640498.82,0.0,4273367.27,2
2023-10-16,ZMW,True,5659349.48,1108501.03,739500.58,6028349.93,5
2023-10-17,GHS,True,8101822.78,44499.44,300000.71,7846321.51,2
2023-10-17,KES,True,492757.8,336000.05,95999.71,732758.14,2
2023-10-17,NGN,True,10825500.12,884499.99,89500.04,11620500.07,3
2023-10-17,TZS,True,-11442699.77,0.0,328500.02,-11771199.79,1
2023-10-17,UGX,True,-16772600.22,571499.99,96499.99,-16297600.22,4
2023-10-17,XAF,True,12625099.51,201000.08,551499.96,12274599.63,3
2023-10-17,ZAR,True,4273367.27,144001.74,729997.31,3687371.7,4
2023-10-17,ZMW,True,6028349.93,248500.43,1164498.0,5112352.36,5
2023-10-18,GHS,True,7846321.51,484003.48,249498.89,8080826.1,3
2023-10-18,KES,True,732758.14,95000.34,25000.05,802758.43,2
2023-10-18,NGN,True,11620500.07,3066499.98,33000.0,14654000.05,3
2023-10-18,TZS,True,-11771199.79,0.0,0.0,-11771199.79,0
2023-10-18,UGX,True,-16297600.22,109500.0,0.0,-16188100.22,1
2023-10-18,XAF,True,12274599.63,41000.06,124500.02,12191099.67,2
2023-10-18,ZAR,True,3687371.7,195003.42,444000.0,3438375.12,3
2023-10-18,ZMW,True,5112352.36,0.0,0.0,5112352.36,0
2023-10-19,GHS,True,8080826.1,356002.1,352494.79,8084333.41,3
2023-10-19,KES,True,802758.43,334500.3,0.0,1137258.73,2
2023-10-19,NGN,True,14654000.05,0.0,0.0,14654000.05,0
2023-10-19,TZS,True,-11771199.79,0.0,625999.99,-12397199.78,1
2023-10-19,UGX,True,-16188100.22,456499.99,1083999.98,-16815600.21,4
2023-10-19,XAF,True,12191099.67,828999.87,0.0,13020099.54,2
2023-10-19,ZAR,True,3438375.12,229001.23,987998.78,2679377.57,3
2023-10-19,ZMW,True,5112352.36,0.0,278997.68,4833354.68,2
2023-10-20,GHS,True,8084333.41,356000.03,470001.63,7970331.81,3
2023-10-20,KES,True,1137258.73,268999.78,1102999.54,303258.97,5
2023-10-20,NGN,True,14654000.05,1003999.95,177499.97,15480500.03,5
2023-10-20,TZS,True,-12397199.78,179500.01,569000.0,-12786699.77,5
2023-10-20,UGX,True,-16815600.21,257000.0,877999.99,-17436600.2,2
2023-10-20,XAF,True,13020099.54,0.0,51500.0,12968599.54,1
2023-10-20,ZAR,True,2679377.57,1190495.0,0.0,3869872.57,4
2023-10-20,ZMW,True,4833354.68,62999.94,451499.6,4444855.02,3
2023-10-21,GHS,False,7970331.81,0.0,0.0,7970331.81,0
2023-10-21,KES,False,303258.97,0.0,0.0,303258.97,0
2023-10-21,NGN,False,15480500.03,0.0,0.0,15480500.03,0
2023-10-21,TZS,False,-12786699.77,0.0,0.0,-12786699.77,0
2023-10-21,UGX,False,-17436600.2,0.0,0.0,-17436600.2,0
2023-10-21,XAF,False,12968599.54,0.0,0.0,12968599.54,0
2023-10-21,ZAR,False,3869872.57,0.0,0.0,3869872.57,0
2023-10-21,ZMW,False,4444855.02,0.0,0.0,4444855.02,0
2023-10-22,GHS,False,7970331.81,0.0,0.0,7970331.81,0
2023-10-22,KES,False,303258.97,0.0,0.0,303258.97,0
2023-10-22,NGN,False,15480500.03,0.0,0.0,15480500.03,0
2023-10-22,TZS,False,-12786699.77,0.0,0.0,-12786699.77,0
2023-10-22,UGX,False,-17436600.2,0.0,0.0,-17436600.2,0
2023-10-22,XAF,False,12968599.54,0.0,0.0,12968599.54,0
2023-10-22,ZAR,False,3869872.57,0.0,0.0,3869872.57,0
2023-10-22,ZMW,False,4444855.02,0.0,0.0,4444855.02,0
2023-10-23,GHS,True,7970331.81,157997.93,248000.34,7880329.4,2
2023-10-23,KES,True,303258.97,202999.71,712500.31,-206241.63,3
2023-10-23,NGN,True,15480500.03,1808000.04,811000.08,16477499.99,5
2023-10-23,TZS,True,-12786699.77,0.0,259500.01,-13046199.78,1
2023-10-23,UGX,True,-17436600.2,548500.02,3600000.01,-20488100.19,8
2023-10-23,XAF,True,12968599.54,0.0,358999.95,12609599.59,1
2023-10-23,ZAR,True,3869872.57,169501.66,0.0,4039374.23,1
2023-10-23,ZMW,True,4444855.02,0.0,71501.82,4373353.2,1
2023-10-24,GHS,True,7880329.4,123002.69,170002.91,7833329.18,2
2023-10-24,KES,True,-206241.63,0.0,0.0,-206241.63,0
2023-10-24,NGN,True,16477499.99,533499.98,0.0,17010999.97,2
2023-10-24,TZS,True,-13046199.78,205500.0,384500.01,-13225199.79,4
2023-10-24,UGX,True,-20488100.19,976000.01,584499.99,-20096600.17,4
2023-10-24,XAF,True,12609599.59,0.0,298500.04,12311099.55,2
2023-10-24,ZAR,True,4039374.23,34997.86,408998.91,3665373.18,3
2023-10-24,ZMW,True,4373353.2,167497.97,80498.41,4460352.76,3
2023-10-25,GHS,True,7833329.18,18003.19,103498.93,7747833.44,2
2023-10-25,KES,True,-206241.63,1057000.18,1557999.66,-707241.11,4
